START_ID,END_ID,round,date
404,11400,C轮,2017-03-28
404,11419,B轮,2018-06-01
404,9018,定向增发,2018-06-26
404,10383,A轮,2019-07-25
404,11419,B轮,2018-06-01
404,15269,天使轮,2017-12-27
405,5540,上市定增,2019-07-17
405,10275,上市定增,2017-09-25
406,5864,B轮,2015-12-08
406,5965,新三板定增,2016-10-19
407,11454,天使轮,2016-10-01
408,5525,C轮,2009-08-13
409,6064,,2016-12-30
410,6009,A轮,2017-12-12
410,5756,B轮,2017-11-15
410,5370,A轮,2017-08-18
410,6168,A轮,2018-06-03
410,11567,天使轮,2019-07-05
410,5370,A+轮,2017-11-13
410,11419,B轮,2018-06-01
410,11419,A轮,2017-01-05
410,6168,A轮,2018-06-02
410,14844,A轮,2017-10-17
410,11419,B轮,2018-06-01
410,12232,PRE-A轮,2017-09-26
411,5393,新三板定增,2019-04-04
411,5393,新三板定增,2019-04-04
411,6020,,2017-12-06
411,14890,新三板定增,2018-06-25
412,5485,B轮,2009-08-11
412,5485,B轮,2009-08-11
413,5469,C轮,2011-08-01
413,11694,A轮,2011-01-01
414,5926,A轮,2015-09-07
414,5926,A轮,2015-09-07
414,10764,种子轮,2014-12-31
414,10894,A轮,2014-08-01
414,11418,PRE-A轮,2017-10-25
414,11418,,2017-10-25
415,6274,B+轮,2018-04-10
415,6313,A轮,2017-12-05
415,6313,A轮,2017-12-01
416,6710,A轮,2017-05-03
417,11943,IPO轮,2018-02-28
418,11806,A轮,2010-08-30
418,11806,A轮,2010-08-30
418,7117,A轮,2010-06-30
418,7117,A轮,2010-06-30
419,5943,,2016-12-06
420,6045,新三板定增,2017-11-03
421,6197,天使轮,2017-07-19
422,11580,IPO轮,2019-04-24
423,5430,C轮,2019-10-17
423,5430,C轮,2019-10-17
423,11653,A轮,2011-12-01
424,6187,A轮,2017-10-25
425,12224,新三板定增,2016-02-05
426,14820,B轮,2019-10-15
427,15271,新三板定增,2017-12-15
428,11664,A轮,2011-03-01
429,11811,新三板定增,2017-12-28
430,5540,上市定增,2011-05-13
430,5540,上市定增,2011-05-13
430,5990,C轮,2016-08-25
430,6038,新三板定增,2017-11-14
430,6709,B轮,2017-12-01
430,11398,,2019-04-30
430,11398,,2019-04-30
430,5423,B+轮,2018-06-07
430,15200,新三板定增,2017-12-01
430,15206,新三板定增,2017-10-13
430,15206,新三板定增,2017-10-13
430,5423,C轮,2019-03-08
431,12232,A轮,2018-10-31
432,6525,IPO轮,2016-09-07
432,6580,IPO轮,2016-06-22
433,11707,A轮,2012-05-14
434,5534,C轮,2013-10-30
435,11929,,2018-04-17
436,10722,新三板定增,2017-07-27
437,5997,B轮,2017-12-27
438,6899,定向增发,2017-09-04
438,6933,定向增发,2015-12-30
439,6590,B轮,2015-09-25
440,5353,B+轮,2018-11-22
441,11280,新三板定增,2016-04-07
442,6319,A轮,2012-02-27
443,15141,A轮,2011-03-09
444,5941,D轮,2019-05-08
445,6982,上市定增,2011-08-22
446,10866,A轮,2017-12-28
446,11767,C轮,2018-10-31
447,6004,新三板定增,2017-12-15
447,6004,新三板定增,2017-12-15
448,11828,新三板定增,2017-10-27
449,11131,IPO轮,2016-11-14
450,11657,新三板定增,2018-09-28
451,6510,,2016-10-19
452,6096,上市定增,2011-11-11
453,5580,IPO轮,2019-08-06
453,6177,新三板,2019-07-17
453,6183,IPO轮,2019-06-26
453,5468,IPO轮,2019-04-26
453,6193,新三板,2019-03-26
453,5501,IPO轮,2019-03-14
453,6195,IPO轮,2019-02-22
453,6198,IPO轮,2019-02-01
453,6200,IPO轮,2019-01-16
453,6207,新三板,2019-01-03
453,6215,新三板,2018-11-13
453,6218,新三板,2018-10-22
453,6219,新三板,2018-10-22
453,6223,IPO轮,2018-10-16
453,6226,IPO轮,2018-09-18
453,6233,新三板,2018-08-20
453,6235,新三板,2018-08-16
453,6240,新三板,2018-07-17
453,6241,天使轮,2018-07-13
453,5830,IPO轮,2018-07-10
453,6253,新三板,2018-06-07
453,6257,IPO轮,2018-05-28
453,5855,IPO轮,2018-05-08
453,5576,IPO轮,2018-04-27
453,6291,IPO轮,2018-02-08
453,6296,新三板,2018-01-30
453,5351,IPO轮,2017-12-25
453,6311,新三板,2017-12-12
453,6314,IPO轮,2017-12-01
453,6315,A+轮,2017-11-29
453,6317,新三板,2017-11-14
453,6318,新三板,2017-11-14
453,6319,IPO轮,2017-11-10
453,6320,IPO轮,2017-11-01
453,6323,IPO轮,2017-11-01
453,6325,新三板,2017-10-30
453,6338,新三板,2017-09-25
453,6339,新三板,2017-09-19
453,6340,新三板,2017-09-14
453,6341,新三板,2017-09-11
453,6342,新三板,2017-09-08
453,6347,新三板,2017-08-25
453,6348,新三板,2017-08-24
453,6355,新三板,2017-08-11
453,6356,新三板,2017-08-10
453,6357,新三板,2017-08-09
453,6359,新三板,2017-08-07
453,5529,IPO轮,2017-08-01
453,6361,IPO轮,2017-07-31
453,6363,新三板,2017-07-31
453,5995,,2017-07-21
453,6366,新三板,2017-07-19
453,6368,新三板,2017-07-18
453,6370,IPO轮,2017-07-12
453,6371,IPO轮,2017-07-05
453,6372,新三板,2017-07-03
453,6376,IPO轮,2017-06-22
453,5610,IPO轮,2017-06-21
453,6378,IPO轮,2017-06-20
453,6381,新三板,2017-06-15
453,6382,新三板,2017-06-14
453,6383,新三板,2017-06-13
453,6384,新三板,2017-06-08
453,6386,PRE-A轮,2017-06-02
453,6388,新三板,2017-06-01
453,6390,新三板,2017-05-26
453,6393,IPO轮,2017-05-19
453,6395,IPO轮,2017-05-15
453,6396,新三板,2017-05-12
453,6398,IPO轮,2017-04-26
453,5799,IPO轮,2017-04-21
453,6401,新三板,2017-04-20
453,5629,IPO轮,2017-04-14
453,6403,新三板,2017-04-13
453,6405,IPO轮,2017-04-11
453,5911,新三板,2017-04-10
453,5608,IPO轮,2017-04-06
453,6406,新三板,2017-04-05
453,6408,IPO轮,2017-03-31
453,6410,新三板,2017-03-29
453,6411,新三板,2017-03-29
453,5552,IPO轮,2017-03-28
453,6417,IPO轮,2017-03-21
453,6421,新三板,2017-03-06
453,6423,新三板,2017-03-06
453,6426,新三板,2017-02-28
453,6427,新三板,2017-02-27
453,6428,新三板,2017-02-27
453,6429,新三板,2017-02-27
453,6433,新三板,2017-02-21
453,5547,IPO轮,2017-02-21
453,6434,新三板,2017-02-17
453,6436,新三板,2017-02-16
453,6437,新三板,2017-02-10
453,6438,新三板,2017-02-10
453,5616,IPO轮,2017-02-10
453,6441,新三板,2017-02-09
453,6442,新三板,2017-02-09
453,5728,IPO轮,2017-02-09
453,6443,新三板,2017-02-06
453,6447,IPO轮,2017-01-25
453,6449,新三板,2017-01-24
453,5807,IPO轮,2017-01-20
453,6451,新三板,2017-01-19
453,6454,新三板,2017-01-16
453,6455,新三板,2017-01-13
453,6456,IPO轮,2017-01-11
453,6457,新三板,2017-01-10
453,6459,新三板,2017-01-04
453,6461,天使轮,2017-01-01
453,6464,新三板,2016-12-29
453,5864,新三板,2016-12-23
453,6469,新三板,2016-12-22
453,6471,新三板,2016-12-20
453,6472,新三板,2016-12-20
453,6473,新三板,2016-12-19
453,5973,新三板,2016-12-16
453,6474,新三板,2016-12-15
453,6475,新三板,2016-12-15
453,6476,新三板,2016-12-15
453,6477,新三板,2016-12-14
453,6478,新三板,2016-12-12
453,5682,IPO轮,2016-12-08
453,6479,新三板,2016-12-08
453,6481,IPO轮,2016-12-06
453,6486,新三板,2016-11-30
453,6487,新三板,2016-11-29
453,6489,新三板,2016-11-18
453,6490,新三板,2016-11-18
453,6492,新三板,2016-11-17
453,6493,新三板,2016-11-17
453,6494,新三板,2016-11-16
453,5991,新三板,2016-11-14
453,6496,新三板,2016-11-11
453,6497,新三板,2016-11-11
453,6500,新三板,2016-11-04
453,6501,新三板,2016-11-04
453,6503,新三板,2016-11-03
453,6504,新三板,2016-11-01
453,6507,新三板,2016-10-24
453,6508,IPO轮,2016-10-21
453,5842,新三板,2016-10-19
453,6511,新三板,2016-10-18
453,6516,IPO轮,2016-09-28
453,6520,新三板,2016-09-23
453,6521,新三板,2016-09-23
453,6523,新三板,2016-09-09
453,6526,新三板,2016-09-05
453,6528,新三板,2016-09-02
453,5677,IPO轮,2016-08-19
453,6531,新三板,2016-08-18
453,6532,新三板,2016-08-18
453,5869,新三板,2016-08-18
453,6533,新三板,2016-08-18
453,6534,新三板,2016-08-17
453,6536,新三板,2016-08-16
453,6537,新三板,2016-08-15
453,6538,新三板,2016-08-15
453,6539,新三板,2016-08-15
453,6540,新三板,2016-08-15
453,6541,新三板,2016-08-12
453,6542,新三板,2016-08-12
453,6543,新三板,2016-08-12
453,6544,新三板,2016-08-12
453,6546,新三板,2016-08-11
453,6547,新三板,2016-08-11
453,6548,新三板,2016-08-11
453,5822,新三板,2016-08-10
453,6549,新三板,2016-08-10
453,6550,新三板,2016-08-10
453,6551,新三板,2016-08-10
453,6552,新三板,2016-08-09
453,6553,IPO轮,2016-08-09
453,6554,新三板,2016-08-08
453,6555,新三板,2016-08-08
453,6556,新三板,2016-08-05
453,6557,新三板,2016-08-05
453,6558,新三板,2016-08-05
453,6559,新三板,2016-08-03
453,6560,新三板,2016-08-03
453,6561,新三板,2016-08-01
453,6562,新三板,2016-07-29
453,6563,新三板,2016-07-28
453,6564,新三板,2016-07-28
453,5545,新三板,2016-07-27
453,6568,新三板,2016-07-20
453,6569,新三板,2016-07-19
453,6572,新三板,2016-07-06
453,6573,新三板,2016-07-04
453,6575,新三板,2016-06-27
453,6576,新三板,2016-06-27
453,6586,IPO轮,2016-06-02
453,6590,新三板,2016-05-26
453,6594,新三板,2016-05-24
453,6597,新三板,2016-05-23
453,6598,新三板,2016-05-23
453,6600,新三板,2016-05-20
453,6602,新三板,2016-05-17
453,6603,新三板,2016-05-16
453,6604,新三板,2016-05-16
453,6605,新三板,2016-05-12
453,6608,新三板,2016-05-11
453,6609,新三板,2016-05-10
453,6610,新三板,2016-05-09
453,6611,新三板,2016-05-06
453,6612,新三板,2016-05-06
453,6613,新三板,2016-05-05
453,6616,新三板,2016-05-03
453,6099,新三板,2016-04-25
453,6621,新三板,2016-04-22
453,6622,新三板,2016-04-21
453,6623,新三板,2016-04-21
453,6626,新三板,2016-04-21
453,6628,新三板,2016-04-20
453,6629,新三板,2016-04-19
453,6630,新三板,2016-04-19
453,6631,新三板,2016-04-15
453,6636,新三板,2016-04-07
453,6637,新三板,2016-04-07
453,6640,新三板,2016-03-31
453,6641,IPO轮,2016-03-31
453,6643,新三板,2016-03-30
453,6644,新三板,2016-03-29
453,6645,新三板,2016-03-23
453,6646,新三板,2016-03-23
453,6647,新三板,2016-03-21
453,6649,新三板,2016-03-17
453,5878,新三板,2016-03-17
453,6650,新三板,2016-03-17
453,6654,新三板,2016-03-10
453,6655,新三板,2016-03-10
453,6661,新三板,2016-02-25
453,6662,新三板,2016-02-24
453,6665,新三板,2016-02-18
453,6667,新三板,2016-02-05
453,6669,新三板,2016-01-29
453,6671,新三板,2016-01-28
453,6673,新三板,2016-01-27
453,6675,新三板,2016-01-26
453,6722,IPO轮,2019-07-22
453,6723,IPO轮,2019-07-22
453,6724,IPO轮,2019-07-22
453,6093,IPO轮,2019-10-15
453,11885,IPO轮,2019-08-26
453,6705,IPO轮,2019-07-26
453,11226,IPO轮,2019-04-22
453,11889,IPO轮,2019-04-12
453,10874,IPO轮,2019-03-28
453,5853,IPO轮,2019-03-25
453,11890,新三板,2019-02-18
453,11892,IPO轮,2019-01-22
453,11719,新三板,2019-01-22
453,11895,新三板,2019-01-09
453,11904,新三板,2018-10-08
453,11905,天使轮,2018-10-01
453,11774,IPO轮,2018-09-21
453,11907,新三板,2018-09-19
453,11908,天使轮,2018-09-13
453,10922,新三板,2018-09-06
453,5480,IPO轮,2018-09-03
453,6686,,2018-08-22
453,11912,新三板,2018-08-14
453,11914,新三板,2018-08-10
453,10713,IPO轮,2018-07-20
453,11918,IPO轮,2018-06-12
453,5929,IPO轮,2018-06-11
453,11881,C轮,2018-06-10
453,11920,新三板,2018-05-23
453,6089,新三板,2018-05-18
453,11928,A轮,2018-04-28
453,11931,IPO轮,2018-04-12
453,11934,IPO轮,2018-03-23
453,11937,新三板,2018-03-15
453,11835,IPO轮,2018-03-01
453,11941,,2018-03-01
453,11949,新三板,2018-02-05
453,11952,IPO轮,2018-01-22
453,11959,PRE-A轮,2018-01-01
453,11961,IPO轮,2017-12-29
453,5709,IPO轮,2017-12-26
453,11097,新三板,2017-12-12
453,11965,新三板,2017-12-11
453,6008,新三板,2017-12-05
453,11035,新三板,2017-11-20
453,11970,IPO轮,2017-11-17
453,5624,IPO轮,2017-09-29
453,5831,IPO轮,2017-09-21
453,11980,新三板,2017-09-08
453,11343,新三板,2017-09-05
453,10669,IPO轮,2017-08-31
453,11061,新三板,2017-08-29
453,11984,新三板,2017-08-28
453,11985,新三板,2017-08-25
453,11986,新三板,2017-08-23
453,5534,IPO轮,2017-08-22
453,11239,新三板,2017-08-21
453,11987,新三板,2017-08-21
453,11988,新三板,2017-08-21
453,11989,新三板,2017-08-21
453,11990,新三板,2017-08-18
453,5751,新三板,2017-08-17
453,11991,IPO轮,2017-08-17
453,11993,IPO轮,2017-08-11
453,11994,新三板,2017-08-11
453,11995,新三板,2017-08-10
453,11996,IPO轮,2017-08-09
453,11997,新三板,2017-08-09
453,11999,IPO轮,2017-08-04
453,12001,新三板,2017-07-26
453,12002,新三板,2017-07-25
453,11182,IPO轮,2017-07-19
453,11107,新三板,2017-07-19
453,12009,IPO轮,2017-06-22
453,12011,新三板,2017-06-19
453,12012,IPO轮,2017-06-19
453,12013,新三板,2017-06-14
453,7120,IPO轮,2017-06-06
453,5377,新三板,2017-05-31
453,12017,IPO轮,2017-05-26
453,12019,新三板,2017-05-16
453,5600,IPO轮,2017-05-12
453,12020,新三板,2017-05-12
453,12024,新三板,2017-05-09
453,11064,新三板,2017-05-09
453,12026,新三板,2017-04-26
453,11190,IPO轮,2017-04-26
453,11684,新三板,2017-04-21
453,10924,IPO轮,2017-04-21
453,12030,新三板,2017-04-20
453,5812,IPO轮,2017-04-20
453,12031,IPO轮,2017-04-20
453,12032,新三板,2017-04-19
453,11373,新三板,2017-04-18
453,12033,IPO轮,2017-04-17
453,12034,新三板,2017-04-13
453,12035,新三板,2017-04-13
453,11227,IPO轮,2017-04-13
453,11703,IPO轮,2017-04-05
453,12040,新三板,2017-03-30
453,12042,新三板,2017-03-28
453,12044,新三板,2017-03-24
453,11657,新三板,2017-03-23
453,11668,IPO轮,2017-03-23
453,12046,IPO轮,2017-03-21
453,12047,新三板,2017-03-17
453,12051,新三板,2017-03-09
453,12052,新三板,2017-03-01
453,12055,新三板,2017-02-27
453,12056,新三板,2017-02-27
453,12057,新三板,2017-02-20
453,5349,IPO轮,2017-02-17
453,5643,IPO轮,2017-02-15
453,11283,新三板,2017-02-15
453,11352,新三板,2017-02-15
453,12060,新三板,2017-02-14
453,5651,IPO轮,2017-02-13
453,5791,IPO轮,2017-02-13
453,12062,IPO轮,2017-02-08
453,10846,新三板,2017-02-08
453,5894,新三板,2017-02-03
453,12064,新三板,2017-01-25
453,12065,IPO轮,2017-01-25
453,12067,新三板,2017-01-23
453,12068,新三板,2017-01-23
453,7618,IPO轮,2017-01-20
453,12072,新三板,2017-01-17
453,11649,新三板,2017-01-16
453,11858,新三板,2017-01-04
453,12079,新三板,2017-01-03
453,12081,新三板,2016-12-30
453,11341,新三板,2016-12-20
453,11727,IPO轮,2016-12-16
453,12084,新三板,2016-12-15
453,12086,新三板,2016-12-09
453,5503,IPO轮,2016-12-06
453,5697,IPO轮,2016-12-01
453,12088,新三板,2016-11-30
453,12089,新三板,2016-11-30
453,8177,新三板,2016-11-28
453,12091,新三板,2016-11-25
453,12092,新三板,2016-11-24
453,12094,新三板,2016-11-22
453,11260,IPO轮,2016-11-22
453,12095,新三板,2016-11-21
453,5838,新三板,2016-11-21
453,12096,新三板,2016-11-18
453,12097,新三板,2016-11-18
453,10851,新三板,2016-11-18
453,12098,IPO轮,2016-11-17
453,12099,新三板,2016-11-16
453,5544,IPO轮,2016-11-16
453,12100,新三板,2016-11-16
453,11258,IPO轮,2016-11-16
453,12101,新三板,2016-11-16
453,11281,新三板,2016-11-15
453,12103,新三板,2016-11-04
453,12104,新三板,2016-11-03
453,5702,IPO轮,2016-10-28
453,12106,新三板,2016-10-28
453,11242,新三板,2016-10-27
453,12108,IPO轮,2016-10-25
453,6139,新三板,2016-10-24
453,11171,新三板,2016-10-21
453,11691,IPO轮,2016-10-18
453,11055,新三板,2016-10-18
453,10848,IPO轮,2016-10-17
453,12110,IPO轮,2016-10-10
453,5877,新三板,2016-09-29
453,11248,新三板,2016-09-29
453,12111,新三板,2016-09-28
453,10747,新三板,2016-09-28
453,12112,新三板,2016-09-28
453,11146,新三板,2016-09-26
453,12113,新三板,2016-09-13
453,12114,新三板,2016-09-13
453,12115,新三板,2016-09-12
453,12116,新三板,2016-09-09
453,12117,IPO轮,2016-09-08
453,12118,新三板,2016-09-07
453,12119,新三板,2016-09-05
453,11119,新三板,2016-09-05
453,12122,新三板,2016-08-26
453,12123,新三板,2016-08-26
453,12124,新三板,2016-08-25
453,10892,新三板,2016-08-24
453,12125,新三板,2016-08-24
453,7132,新三板,2016-08-22
453,12126,新三板,2016-08-22
453,12129,IPO轮,2016-08-18
453,5867,新三板,2016-08-18
453,12130,新三板,2016-08-17
453,11674,新三板,2016-08-17
453,12131,新三板,2016-08-15
453,12133,新三板,2016-08-15
453,12134,新三板,2016-08-15
453,11186,新三板,2016-08-12
453,12135,新三板,2016-08-12
453,12136,新三板,2016-08-11
453,11461,新三板,2016-08-11
453,10865,新三板,2016-08-10
453,12137,新三板,2016-08-10
453,10717,新三板,2016-08-10
453,12138,新三板,2016-08-10
453,12139,新三板,2016-08-10
453,11884,新三板,2016-08-09
453,10903,新三板,2016-08-09
453,10853,新三板,2016-08-09
453,12140,新三板,2016-08-09
453,12142,新三板,2016-08-05
453,12143,新三板,2016-08-05
453,12144,新三板,2016-08-05
453,5897,新三板,2016-08-04
453,12146,新三板,2016-08-01
453,5652,IPO轮,2016-07-28
453,12147,新三板,2016-07-26
453,12149,新三板,2016-07-26
453,6115,新三板,2016-07-21
453,12154,新三板,2016-07-08
453,5714,IPO轮,2016-07-08
453,12155,新三板,2016-07-07
453,11282,新三板,2016-07-04
453,12156,新三板,2016-06-28
453,10996,新三板,2016-06-28
453,12158,新三板,2016-06-24
453,12160,新三板,2016-06-24
453,12164,新三板,2016-06-16
453,5862,新三板,2016-06-15
453,5621,IPO轮,2016-06-15
453,11266,新三板,2016-06-13
453,12167,新三板,2016-06-03
453,5420,新三板,2016-05-30
453,12169,新三板,2016-05-27
453,12170,新三板,2016-05-26
453,11270,IPO轮,2016-05-26
453,12172,新三板,2016-05-25
453,11193,新三板,2016-05-24
453,12173,新三板,2016-05-23
453,12174,新三板,2016-05-20
453,11214,新三板,2016-05-20
453,5655,新三板,2016-05-17
453,12175,新三板,2016-05-17
453,12177,新三板,2016-05-16
453,5742,新三板,2016-05-12
453,12179,新三板,2016-05-12
453,12180,新三板,2016-05-09
453,12181,新三板,2016-05-06
453,5845,新三板,2016-05-06
453,12182,新三板,2016-05-06
453,12184,新三板,2016-05-05
453,5757,新三板,2016-05-04
453,12186,新三板,2016-05-04
453,12187,新三板,2016-04-26
453,12188,新三板,2016-04-25
453,12189,新三板,2016-04-22
453,12190,新三板,2016-04-21
453,11711,新三板,2016-04-19
453,12191,IPO轮,2016-04-19
453,12192,新三板,2016-04-15
453,5599,新三板,2016-04-14
453,12193,新三板,2016-04-14
453,12194,新三板,2016-04-13
453,10334,IPO轮,2016-04-12
453,12196,新三板,2016-04-12
453,12197,新三板,2016-04-08
453,12199,新三板,2016-04-05
453,12200,新三板,2016-03-28
453,11287,新三板,2016-03-23
453,11070,新三板,2016-03-22
453,5648,IPO轮,2016-03-22
453,12202,新三板,2016-03-22
453,12204,新三板,2016-03-21
453,11450,新三板,2016-03-21
453,12205,新三板,2016-03-18
453,12206,新三板,2016-03-18
453,11746,新三板,2016-03-10
453,12211,新三板,2016-03-10
453,12212,新三板,2016-03-08
453,12213,新三板,2016-03-08
453,10933,新三板,2016-03-07
453,12215,新三板,2016-03-01
453,12220,新三板,2016-02-24
453,12222,新三板,2016-02-23
453,11722,新三板,2016-02-23
453,12223,新三板,2016-02-16
453,12225,新三板,2016-02-02
453,10899,新三板,2016-02-01
453,12229,新三板,2016-01-22
453,12230,新三板,2016-01-22
453,11350,新三板,2016-01-21
453,12239,IPO轮,2019-11-18
453,11798,B轮,2019-11-14
453,12240,IPO轮,2019-11-06
453,11317,IPO轮,2019-11-06
453,5944,IPO轮,2019-11-05
453,5417,IPO轮,2019-11-05
453,5561,IPO轮,2019-10-31
453,5937,IPO轮,2019-07-22
453,7175,IPO轮,2019-07-22
453,5785,IPO轮,2019-10-18
453,14704,新三板,2019-07-19
453,11793,IPO轮,2019-07-16
453,11136,A轮,2019-05-07
453,5740,IPO轮,2019-04-19
453,5424,A轮,2019-02-01
453,5928,IPO轮,2019-01-23
453,15231,IPO轮,2019-01-08
453,11406,A+轮,2018-12-20
453,15232,新三板,2018-11-28
453,5880,IPO轮,2018-11-15
453,10815,A轮,2018-11-01
453,14762,新三板,2018-10-08
453,11033,新三板,2018-08-10
453,15238,,2018-08-06
453,11872,,2018-08-01
453,15240,新三板,2018-07-31
453,11159,,2018-07-24
453,15004,,2018-07-18
453,5771,PRE-IPO轮,2018-06-08
453,15244,新三板,2018-06-05
453,15163,IPO轮,2018-03-30
453,10644,新三板,2018-03-29
453,5774,新三板,2018-03-14
453,15258,IPO轮,2018-02-26
453,15259,新三板,2018-02-13
453,15260,新三板,2018-02-09
453,15262,新三板,2018-02-07
453,14801,B+轮,2018-02-06
453,15264,新三板,2018-01-25
453,10400,IPO轮,2018-01-15
453,10912,A轮,2018-01-06
453,5640,IPO轮,2018-01-05
453,11105,新三板,2018-01-04
453,15272,IPO轮,2017-12-13
453,15273,IPO轮,2017-12-12
453,5472,IPO轮,2017-12-05
453,15274,IPO轮,2017-12-01
453,15275,IPO轮,2017-12-01
453,15278,新三板,2017-11-06
453,15279,IPO轮,2017-11-01
453,5696,IPO轮,2017-10-31
453,5766,IPO轮,2017-10-31
453,6014,,2018-07-17
453,14721,新三板,2017-10-27
453,15148,新三板,2017-10-16
453,15283,IPO轮,2017-09-20
453,11022,IPO轮,2017-09-18
453,11855,新三板,2017-09-15
453,15284,新三板,2017-09-13
453,15285,IPO轮,2017-09-08
453,15286,新三板,2017-08-29
453,15287,新三板,2017-08-21
453,14662,新三板,2017-08-18
453,15288,新三板,2017-08-18
453,11289,新三板,2017-08-17
453,15289,新三板,2017-08-15
